,dataset,participant,muscle,test,mvc
2328,Landry2015_1,35,subscapularis,test 05,0.09248023311886527
2329,Landry2015_1,35,subscapularis,test 08,0.06629125560998214
2330,Landry2015_1,35,subscapularis,test 09,0.059337103462741465
2331,Landry2015_1,35,subscapularis,test 10,0.09383388549344147
2332,Landry2015_1,35,subscapularis,test 14,0.046020663300111675
2333,Landry2015_1,36,upper trapezius,test 00,0.23897558735911223
2334,Landry2015_1,36,upper trapezius,test 02,0.10900068440276285
2335,Landry2015_1,36,upper trapezius,test 03,0.13210598889288835
2336,Landry2015_1,36,upper trapezius,test 04,0.12045906783493643
2337,Landry2015_1,36,upper trapezius,test 05,0.09111632987080022
2338,Landry2015_1,36,upper trapezius,test 08,0.09963142366569074
2339,Landry2015_1,36,upper trapezius,test 09,0.034910855781057036
2340,Landry2015_1,36,upper trapezius,test 10,0.030635879418510748
2341,Landry2015_1,36,upper trapezius,test 14,0.0777574673634492
2342,Landry2015_1,36,lower trapezius,test 00,0.044735468720493166
2343,Landry2015_1,36,lower trapezius,test 02,0.1301784390249725
2344,Landry2015_1,36,lower trapezius,test 03,0.06699056108422546
2345,Landry2015_1,36,lower trapezius,test 04,0.04886331186248693
2346,Landry2015_1,36,lower trapezius,test 05,0.05787491900327832
2347,Landry2015_1,36,lower trapezius,test 08,0.06345609502423091
2348,Landry2015_1,36,lower trapezius,test 09,0.06301179421957478
2349,Landry2015_1,36,lower trapezius,test 10,0.02190988142788794
2350,Landry2015_1,36,lower trapezius,test 14,0.0541993042013638
2351,Landry2015_1,36,anterior deltoid,test 00,0.14330433133031745
2352,Landry2015_1,36,anterior deltoid,test 02,0.06175549166639008
2353,Landry2015_1,36,anterior deltoid,test 03,0.2055530617106829
2354,Landry2015_1,36,anterior deltoid,test 04,0.15956421099753285
2355,Landry2015_1,36,anterior deltoid,test 05,0.037096936525551724
2356,Landry2015_1,36,anterior deltoid,test 08,0.16100554061988376
2357,Landry2015_1,36,anterior deltoid,test 09,0.06903577997024525
2358,Landry2015_1,36,anterior deltoid,test 10,0.015083308983674106
2359,Landry2015_1,36,anterior deltoid,test 14,0.22192701174357604
2360,Landry2015_1,36,middle deltoid,test 00,0.10923815032050022
2361,Landry2015_1,36,middle deltoid,test 02,0.1887241012866303
2362,Landry2015_1,36,middle deltoid,test 03,0.07718304614124379
2363,Landry2015_1,36,middle deltoid,test 04,0.15037517259709185
2364,Landry2015_1,36,middle deltoid,test 05,0.08565567942803935
2365,Landry2015_1,36,middle deltoid,test 08,0.11025517211428452
2366,Landry2015_1,36,middle deltoid,test 09,0.07013781681319646
2367,Landry2015_1,36,middle deltoid,test 10,0.037879002782041295
2368,Landry2015_1,36,middle deltoid,test 14,0.059603469822515506
2369,Landry2015_1,36,posterior deltoid,test 00,0.08350446865548417
2370,Landry2015_1,36,posterior deltoid,test 02,0.17782068834706524
2371,Landry2015_1,36,posterior deltoid,test 03,0.06943506021488766
2372,Landry2015_1,36,posterior deltoid,test 04,0.11310148482649086
2373,Landry2015_1,36,posterior deltoid,test 05,0.1692831873532347
2374,Landry2015_1,36,posterior deltoid,test 08,0.10824171759517597
2375,Landry2015_1,36,posterior deltoid,test 09,0.11262938711987222
2376,Landry2015_1,36,posterior deltoid,test 10,0.06209680801215817
2377,Landry2015_1,36,posterior deltoid,test 14,0.035110849276294584
2378,Landry2015_1,36,serratus anterior,test 00,0.13876437608040554
2379,Landry2015_1,36,serratus anterior,test 02,0.15213234277524082
2380,Landry2015_1,36,serratus anterior,test 03,0.16411732756100558
2381,Landry2015_1,36,serratus anterior,test 04,0.10690507046481404
2382,Landry2015_1,36,serratus anterior,test 05,0.011056656653343887
2383,Landry2015_1,36,serratus anterior,test 08,0.25624359928608853
2384,Landry2015_1,36,serratus anterior,test 09,0.04195759399727312
2385,Landry2015_1,36,serratus anterior,test 10,0.012523281884260207
2386,Landry2015_1,36,serratus anterior,test 14,0.1007300766994082
2387,Landry2015_1,36,supraspinatus,test 00,0.2202430433454563
2388,Landry2015_1,36,supraspinatus,test 02,0.14995534701295038
2389,Landry2015_1,36,supraspinatus,test 03,0.2560646849572596
2390,Landry2015_1,36,supraspinatus,test 04,0.2514204680440835
2391,Landry2015_1,36,supraspinatus,test 05,0.19514590449115835
2392,Landry2015_1,36,supraspinatus,test 08,0.1141053679544877
2393,Landry2015_1,36,supraspinatus,test 09,0.09359775849172093
2394,Landry2015_1,36,supraspinatus,test 10,0.021644679877903972
2395,Landry2015_1,36,supraspinatus,test 14,0.0598252950116356
2396,Landry2015_1,36,infraspinatus,test 00,0.015766210194017246
2397,Landry2015_1,36,infraspinatus,test 02,0.054751285356011155
2398,Landry2015_1,36,infraspinatus,test 03,0.02943577414562584
2399,Landry2015_1,36,infraspinatus,test 04,0.013220377491355507
2400,Landry2015_1,36,infraspinatus,test 05,0.008150479939317858
2401,Landry2015_1,36,infraspinatus,test 08,0.029372241465652593
2402,Landry2015_1,36,infraspinatus,test 09,0.03954174675957419
2403,Landry2015_1,36,infraspinatus,test 10,0.004334242982668062
2404,Landry2015_1,36,infraspinatus,test 14,0.03684950283099285
2405,Landry2015_1,36,subscapularis,test 00,0.06650000869067291
2406,Landry2015_1,36,subscapularis,test 02,0.08526091457032338
2407,Landry2015_1,36,subscapularis,test 03,0.08733933199830118
2408,Landry2015_1,36,subscapularis,test 04,0.09482772501514279
2409,Landry2015_1,36,subscapularis,test 05,0.12215048221425731
2410,Landry2015_1,36,subscapularis,test 08,0.06793810810601374
2411,Landry2015_1,36,subscapularis,test 09,0.08163386573023892
2412,Landry2015_1,36,subscapularis,test 10,0.036821296626207374
2413,Landry2015_1,36,subscapularis,test 14,0.050580771606719914
2414,Landry2015_1,37,upper trapezius,test 00,0.24729004659804416
2415,Landry2015_1,37,upper trapezius,test 02,0.19625264966501896
2416,Landry2015_1,37,upper trapezius,test 03,0.24219068120249304
2417,Landry2015_1,37,upper trapezius,test 04,0.2329476831883244
2418,Landry2015_1,37,upper trapezius,test 05,0.07806253284251305
2419,Landry2015_1,37,upper trapezius,test 08,0.11311484616271232
2420,Landry2015_1,37,upper trapezius,test 09,0.07165142512813397
2421,Landry2015_1,37,upper trapezius,test 10,0.022469662461666796
2422,Landry2015_1,37,upper trapezius,test 14,0.04586401041899221
2423,Landry2015_1,37,lower trapezius,test 00,0.06595060569145346
2424,Landry2015_1,37,lower trapezius,test 02,0.18668223904046674
2425,Landry2015_1,37,lower trapezius,test 03,0.13603868579047487
2426,Landry2015_1,37,lower trapezius,test 04,0.06500975767107763
2427,Landry2015_1,37,lower trapezius,test 05,0.06920378838467592
2428,Landry2015_1,37,lower trapezius,test 08,0.03584522869235214
2429,Landry2015_1,37,lower trapezius,test 09,0.13323768918249232
2430,Landry2015_1,37,lower trapezius,test 10,0.011837834216514551
2431,Landry2015_1,37,lower trapezius,test 14,0.174866661459031
2432,Landry2015_1,37,anterior deltoid,test 00,0.22646079924342175
2433,Landry2015_1,37,anterior deltoid,test 02,0.33262955914303566
2434,Landry2015_1,37,anterior deltoid,test 03,0.3650710854462951
2435,Landry2015_1,37,anterior deltoid,test 04,0.174361961388857
2436,Landry2015_1,37,anterior deltoid,test 05,0.08839296068086308
2437,Landry2015_1,37,anterior deltoid,test 08,0.31325556206541705
2438,Landry2015_1,37,anterior deltoid,test 09,0.1223539170780809
2439,Landry2015_1,37,anterior deltoid,test 10,0.009257265517776843
2440,Landry2015_1,37,anterior deltoid,test 14,0.3565518450171981
2441,Landry2015_1,37,middle deltoid,test 00,0.606167687281238
2442,Landry2015_1,37,middle deltoid,test 02,0.2678261705612275
2443,Landry2015_1,37,middle deltoid,test 03,0.1791827665648225
2444,Landry2015_1,37,middle deltoid,test 04,0.4395649243027313
2445,Landry2015_1,37,middle deltoid,test 05,0.3524260440257232
2446,Landry2015_1,37,middle deltoid,test 08,0.567180677728915
2447,Landry2015_1,37,middle deltoid,test 09,0.3406020824663551
2448,Landry2015_1,37,middle deltoid,test 10,0.02813465081498128
2449,Landry2015_1,37,middle deltoid,test 14,0.1619291427718814
2450,Landry2015_1,37,posterior deltoid,test 00,0.15538733746734743
2451,Landry2015_1,37,posterior deltoid,test 02,0.04470215939004547
2452,Landry2015_1,37,posterior deltoid,test 03,0.039461602261651595
2453,Landry2015_1,37,posterior deltoid,test 04,0.14886729890449746
2454,Landry2015_1,37,posterior deltoid,test 05,0.40203712182044843
2455,Landry2015_1,37,posterior deltoid,test 08,0.14263743269314177
2456,Landry2015_1,37,posterior deltoid,test 09,0.21138181726129687
2457,Landry2015_1,37,posterior deltoid,test 10,0.156515422286499
2458,Landry2015_1,37,posterior deltoid,test 14,0.0390255061861284
2459,Landry2015_1,37,serratus anterior,test 00,0.28940784867179586
2460,Landry2015_1,37,serratus anterior,test 02,0.2712436007200913
2461,Landry2015_1,37,serratus anterior,test 03,0.2692540288304728
2462,Landry2015_1,37,serratus anterior,test 04,0.21016631471938646
2463,Landry2015_1,37,serratus anterior,test 05,0.008057788618524101
2464,Landry2015_1,37,serratus anterior,test 08,0.3184052448886789
2465,Landry2015_1,37,serratus anterior,test 09,0.18185757212872114
2466,Landry2015_1,37,serratus anterior,test 10,0.012573307237625172
2467,Landry2015_1,37,serratus anterior,test 14,0.2681720425156808
2468,Landry2015_1,37,supraspinatus,test 00,0.18496921308002126
2469,Landry2015_1,37,supraspinatus,test 02,0.18816956358092876
2470,Landry2015_1,37,supraspinatus,test 03,0.14762887474710046
2471,Landry2015_1,37,supraspinatus,test 04,0.12865038785584088
2472,Landry2015_1,37,supraspinatus,test 05,0.11480251195223654
2473,Landry2015_1,37,supraspinatus,test 08,0.13403726410095018
2474,Landry2015_1,37,supraspinatus,test 09,0.13685866327676705
2475,Landry2015_1,37,supraspinatus,test 10,0.005207712076711215
2476,Landry2015_1,37,supraspinatus,test 14,0.046909900621269866
2477,Landry2015_1,37,infraspinatus,test 00,0.017995931112635533
2478,Landry2015_1,37,infraspinatus,test 02,0.02757972911038879
2479,Landry2015_1,37,infraspinatus,test 03,0.025057003626688376
2480,Landry2015_1,37,infraspinatus,test 04,0.015496249890197525
2481,Landry2015_1,37,infraspinatus,test 05,0.0027480364047248913
2482,Landry2015_1,37,infraspinatus,test 08,0.02864154558206054
2483,Landry2015_1,37,infraspinatus,test 09,0.06018406908571886
2484,Landry2015_1,37,infraspinatus,test 10,0.0032870725462862305
2485,Landry2015_1,37,infraspinatus,test 14,0.04013164078922799
2486,Landry2015_1,37,subscapularis,test 00,0.039639287364517654
2487,Landry2015_1,37,subscapularis,test 02,0.10085196439588248
2488,Landry2015_1,37,subscapularis,test 03,0.062216307226204096
2489,Landry2015_1,37,subscapularis,test 04,0.03842198337034083
2490,Landry2015_1,37,subscapularis,test 05,0.03920650812632122
2491,Landry2015_1,37,subscapularis,test 08,0.01970656937837477
2492,Landry2015_1,37,subscapularis,test 09,0.05833999575178917
2493,Landry2015_1,37,subscapularis,test 10,0.02126742084204493
2494,Landry2015_1,37,subscapularis,test 14,0.08145249030634666
2495,Landry2015_1,38,upper trapezius,test 00,0.16873640164115264
2496,Landry2015_1,38,upper trapezius,test 02,0.07480395123629813
2497,Landry2015_1,38,upper trapezius,test 03,0.13005151762661588
2498,Landry2015_1,38,upper trapezius,test 04,0.160242620483816
2499,Landry2015_1,38,upper trapezius,test 05,0.08312548016129055
2500,Landry2015_1,38,upper trapezius,test 08,0.11853011395948741
2501,Landry2015_1,38,upper trapezius,test 09,0.06493386055985649
2502,Landry2015_1,38,upper trapezius,test 10,0.023076408509384326
2503,Landry2015_1,38,upper trapezius,test 14,0.058267423145182094
2504,Landry2015_1,38,lower trapezius,test 00,0.01739756646353765
2505,Landry2015_1,38,lower trapezius,test 02,0.04000069199921058
2506,Landry2015_1,38,lower trapezius,test 03,0.022767939949553485
2507,Landry2015_1,38,lower trapezius,test 04,0.007885708508634556
2508,Landry2015_1,38,lower trapezius,test 05,0.018398973705780804
2509,Landry2015_1,38,lower trapezius,test 08,0.011366739616151283
2510,Landry2015_1,38,lower trapezius,test 09,0.01682317206913284
2511,Landry2015_1,38,lower trapezius,test 10,0.021395708964323145
2512,Landry2015_1,38,lower trapezius,test 14,0.011484187252062862
2513,Landry2015_1,38,anterior deltoid,test 00,0.20819237649019195
2514,Landry2015_1,38,anterior deltoid,test 02,0.099282796770022
2515,Landry2015_1,38,anterior deltoid,test 03,0.19995055219564603
2516,Landry2015_1,38,anterior deltoid,test 04,0.19622309280656638
2517,Landry2015_1,38,anterior deltoid,test 05,0.08196017392220736
2518,Landry2015_1,38,anterior deltoid,test 08,0.0728162124244692
2519,Landry2015_1,38,anterior deltoid,test 09,0.046121524977927465
2520,Landry2015_1,38,anterior deltoid,test 10,0.011553491114330877
2521,Landry2015_1,38,anterior deltoid,test 14,0.20410398469291063
2522,Landry2015_1,38,middle deltoid,test 00,0.13162593718001975
2523,Landry2015_1,38,middle deltoid,test 02,0.11859743772729028
2524,Landry2015_1,38,middle deltoid,test 03,0.0873772119791992
2525,Landry2015_1,38,middle deltoid,test 04,0.11461321391288061
2526,Landry2015_1,38,middle deltoid,test 05,0.10274633349277282
2527,Landry2015_1,38,middle deltoid,test 08,0.09863522417647179
2528,Landry2015_1,38,middle deltoid,test 09,0.0721844736844224
2529,Landry2015_1,38,middle deltoid,test 10,0.015485139439023072
2530,Landry2015_1,38,middle deltoid,test 14,0.08495751063994389
2531,Landry2015_1,38,posterior deltoid,test 00,0.06862020346916006
2532,Landry2015_1,38,posterior deltoid,test 02,0.14835717104184662
2533,Landry2015_1,38,posterior deltoid,test 03,0.04661152851118323
2534,Landry2015_1,38,posterior deltoid,test 04,0.089304078882379
2535,Landry2015_1,38,posterior deltoid,test 05,0.16216588523937953
2536,Landry2015_1,38,posterior deltoid,test 08,0.09899215000959243
2537,Landry2015_1,38,posterior deltoid,test 09,0.08876286997260897
2538,Landry2015_1,38,posterior deltoid,test 10,0.054018287638511034
2539,Landry2015_1,38,posterior deltoid,test 14,0.04454214361289426
2540,Landry2015_1,38,serratus anterior,test 00,0.06391676676678339
2541,Landry2015_1,38,serratus anterior,test 02,0.03674100846020776
2542,Landry2015_1,38,serratus anterior,test 03,0.062339078624096156
2543,Landry2015_1,38,serratus anterior,test 04,0.052932435325733496
2544,Landry2015_1,38,serratus anterior,test 05,0.012264269193042585
2545,Landry2015_1,38,serratus anterior,test 08,0.058346729973582236
2546,Landry2015_1,38,serratus anterior,test 09,0.038432171558101594
2547,Landry2015_1,38,serratus anterior,test 10,0.014572080098094286
2548,Landry2015_1,38,serratus anterior,test 14,0.048608285375367585
2549,Landry2015_1,38,supraspinatus,test 00,0.12106746418509622
2550,Landry2015_1,38,supraspinatus,test 02,0.11332169454328986
2551,Landry2015_1,38,supraspinatus,test 03,0.10229665982558356
2552,Landry2015_1,38,supraspinatus,test 04,0.14087367101210935
2553,Landry2015_1,38,supraspinatus,test 05,0.14788643522564046
2554,Landry2015_1,38,supraspinatus,test 08,0.15429702630244987
2555,Landry2015_1,38,supraspinatus,test 09,0.07121207564969212
2556,Landry2015_1,38,supraspinatus,test 10,0.021513911097012145
2557,Landry2015_1,38,supraspinatus,test 14,0.02128404445514567
2558,Landry2015_1,38,infraspinatus,test 00,0.027935887135880744
2559,Landry2015_1,38,infraspinatus,test 02,0.015549485143171237
2560,Landry2015_1,38,infraspinatus,test 03,0.04116106583264866
2561,Landry2015_1,38,infraspinatus,test 04,0.028649651751355327
2562,Landry2015_1,38,infraspinatus,test 05,0.014415694681634339
2563,Landry2015_1,38,infraspinatus,test 08,0.019775893398485726
2564,Landry2015_1,38,infraspinatus,test 09,0.044492356495188005
2565,Landry2015_1,38,infraspinatus,test 10,0.017726117352844652
2566,Landry2015_1,38,infraspinatus,test 14,0.026877498251352716
2567,Landry2015_1,38,subscapularis,test 00,0.12661304449659633
2568,Landry2015_1,38,subscapularis,test 02,0.0022285903477239776
2569,Landry2015_1,38,subscapularis,test 03,0.11868448901693998
2570,Landry2015_1,38,subscapularis,test 04,0.11873884448559446
2571,Landry2015_1,38,subscapularis,test 05,0.15160466498029848
2572,Landry2015_1,38,subscapularis,test 08,0.037765700696417236
2573,Landry2015_1,38,subscapularis,test 09,0.0022353938485418865
2574,Landry2015_1,38,subscapularis,test 10,0.04670609666766125
2575,Landry2015_1,38,subscapularis,test 14,0.12640829796937267
2576,Landry2015_1,39,upper trapezius,test 00,0.35746113232368576
2577,Landry2015_1,39,upper trapezius,test 02,0.20768708776257627
2578,Landry2015_1,39,upper trapezius,test 03,0.17651684536617568
2579,Landry2015_1,39,upper trapezius,test 04,0.17490749699703922
2580,Landry2015_1,39,upper trapezius,test 05,0.12002381259854977
2581,Landry2015_1,39,upper trapezius,test 08,0.12330201106742567
2582,Landry2015_1,39,upper trapezius,test 09,0.022435920376581188
2583,Landry2015_1,39,upper trapezius,test 10,0.05887605940277015
2584,Landry2015_1,39,upper trapezius,test 14,0.12485306136228431
2585,Landry2015_1,39,lower trapezius,test 00,0.05828494997688406
2586,Landry2015_1,39,lower trapezius,test 02,0.10340499242230135
2587,Landry2015_1,39,lower trapezius,test 03,0.05579019863863634
2588,Landry2015_1,39,lower trapezius,test 04,0.0671244027517592
2589,Landry2015_1,39,lower trapezius,test 05,0.036965749424128495
2590,Landry2015_1,39,lower trapezius,test 08,0.06591586579680472
2591,Landry2015_1,39,lower trapezius,test 09,0.07792328026576162
2592,Landry2015_1,39,lower trapezius,test 10,0.01480862871905826
2593,Landry2015_1,39,lower trapezius,test 14,0.07403662440826034
2594,Landry2015_1,39,anterior deltoid,test 00,0.13135921516209828
2595,Landry2015_1,39,anterior deltoid,test 02,0.028373909778341908
2596,Landry2015_1,39,anterior deltoid,test 03,0.16086791737215478
2597,Landry2015_1,39,anterior deltoid,test 04,0.11866215340076305
2598,Landry2015_1,39,anterior deltoid,test 05,0.024084111561446936
