,dataset,participant,muscle,test 00,test 01,test 02,test 03,test 04,test 05,test 06,test 07,test 08,test 09,test 10,test 11,test 12,test 13,test 14,test 15
953,Romain2017,10,anterior deltoid,0.0004966498785828548,,,0.000610397261195091,0.0003169599374483096,2.15096714680854e-05,,,0.0003052832928579839,0.00015094136004903418,2.0230238309374575e-05,,,0.0004112635809983665,,
954,Romain2017,10,infraspinatus,0.00010951008686685349,,,0.00011925849187670976,9.669626753623004e-05,0.00012019845234314028,,,0.00016883145719576482,0.0003431515672432882,7.141611459126234e-05,,,0.00010192234170807802,,
955,Romain2017,10,middle deltoid,0.00025200772213467416,,,0.00028808389998619404,0.0002770972889954803,0.0001952127739504267,,,0.00029013160508472614,0.0002157635695190076,0.00011956049025280484,,,3.787534885945706e-05,,
956,Romain2017,10,pectoralis major,8.65312573247641e-06,,,1.4120599954952874e-05,9.073618405281755e-06,3.9410473645858005e-05,,,1.2469439911863773e-05,5.807751393212506e-06,1.5303712928488392e-05,,,0.00027124705844944837,,
957,Romain2017,10,posterior deltoid,0.00012043952043665742,,,0.00016242440537623325,0.00016416760110317386,0.00021388655516106354,,,0.00016812116900903718,0.0001514134983186387,0.00017677627765177168,,,2.1261745567276386e-05,,
958,Romain2017,10,subscapularis,0.0003350919181470067,,,0.0003598556833679467,0.00026551505697611146,1.4767386678160997e-05,,,0.0001747416126626195,4.4775474443220405e-05,0.00011417937961188661,,,0.0003665536529632467,,
959,Romain2017,10,supraspinatus,0.0014839092086998745,,,0.0016212743377974847,0.0017377865983161413,0.0018917694814416716,,,0.001788534210402932,0.0012200774086806347,0.0004987577158391226,,,0.0007518735005186247,,
960,Romain2017,10,upper trapezius,0.0003570233293129786,,,0.00030179596520045336,0.00022960992926016047,0.0001632742278418706,,,0.00032820043396090666,7.271134457067087e-05,4.836496076511852e-05,,,0.00020785690976715598,,
961,Romain2017,11,anterior deltoid,0.00011900432260394768,,,0.00028640756382335825,0.0002256126111067009,1.2492092562205017e-05,,,3.813110236647935e-05,1.5190419867566367e-05,8.395381611110011e-06,,,9.009970893061966e-05,,
962,Romain2017,11,infraspinatus,0.00012069930631170509,,,0.00011048256517597014,0.0001537226332663054,0.0002442414351709341,,,0.0001066092256477891,0.00015493216287838595,0.00016078837055568388,,,6.803818809532922e-05,,
963,Romain2017,11,middle deltoid,0.00015810503514892868,,,0.00020719922253130405,0.0001653027745418835,0.0001448038080825803,,,6.849065292395696e-05,2.861314941656098e-05,2.8703154369244712e-05,,,1.981348456942765e-05,,
964,Romain2017,11,pectoralis major,4.465922723015765e-06,,,7.220431769409468e-06,5.764965539805364e-06,4.952118070514733e-06,,,5.559462789240881e-06,4.632571476090975e-06,1.1728507114123458e-05,,,3.582790172400304e-05,,
965,Romain2017,11,posterior deltoid,0.00010101271021857042,,,9.469773611457757e-05,7.499488797036493e-05,0.0001737565664013001,,,6.480438645260004e-05,0.00010182490266361472,0.00012970286286643966,,,9.934741052681303e-06,,
966,Romain2017,11,subscapularis,1.6750208861511068e-05,,,7.30468228047033e-05,2.4251922301284192e-05,0.00041521222062751494,,,4.061587883733767e-05,0.00019060432387933308,0.000405014354792223,,,1.582131250841842e-05,,
967,Romain2017,11,supraspinatus,0.0006530265892977049,,,0.0007239412520332289,0.0006804397764394518,0.0005916229136007618,,,0.0003989690051629125,0.00023264931636626744,0.0001423834070896573,,,0.00022053377142903596,,
968,Romain2017,11,upper trapezius,0.0001673848941968029,,,0.00020109952065124512,0.00020872867511230182,7.569314059217397e-05,,,8.269873916960255e-05,1.7953167820190462e-05,1.6198039428587158e-05,,,0.00015782558008034826,,
969,Romain2017,12,anterior deltoid,0.0002879656086878435,,,0.00027919054264220923,0.0002660282513437916,1.5511447088989573e-05,,,0.00012493272429899428,4.5777790247377585e-05,1.723772983737842e-05,,,0.0002327717976866943,,
970,Romain2017,12,infraspinatus,6.643085360124232e-05,,,8.147371886125244e-05,4.7004890007640854e-05,2.6367827934603488e-05,,,5.053338034491076e-05,6.406281848370851e-05,4.6069340584392715e-05,,,8.508272943541235e-06,,
971,Romain2017,12,middle deltoid,0.0001888748795786989,,,0.00016696866817295797,0.00018796985422721036,8.043219430059351e-05,,,0.00015831269906816213,0.00011079188131497089,2.1722048567093218e-05,,,1.5256494517924935e-05,,
972,Romain2017,12,pectoralis major,9.477063154131883e-06,,,1.1489456907405761e-05,1.3576977988308311e-05,5.214973645118853e-06,,,8.055243245928249e-06,4.755451092949109e-06,2.8362925117731055e-05,,,8.214348860909515e-05,,
973,Romain2017,12,posterior deltoid,0.00014933418557861667,,,0.00018139809284074636,0.00019559806036243755,0.00020970856482440824,,,0.00020251795795333595,0.00021036216118896074,5.791913398122165e-05,,,1.0446306924519679e-05,,
974,Romain2017,12,subscapularis,1.3182714850236463e-05,,,1.8237907340270417e-05,1.8073794518904133e-05,8.444518709263969e-05,,,1.267710095188891e-05,1.785040130330465e-05,4.1593791123918484e-05,,,5.545785318060481e-06,,
975,Romain2017,12,supraspinatus,0.0004907115086911747,,,0.0006173987246326321,0.00047939022408630713,0.0004386870676773447,,,0.00034670725876259964,0.0003401071463244749,6.280766031439107e-06,,,2.2109211510079736e-05,,
976,Romain2017,12,upper trapezius,0.0006192245533837112,,,0.00067069031744243,0.0006733342002179945,0.00014190609712852657,,,0.00043106840233040635,0.0001520660947392316,1.773901478408492e-05,,,4.617255486078238e-05,,
977,Romain2017,13,anterior deltoid,0.0002518143180335597,,,0.00039647877785721074,0.00022327344124102195,1.8031872885372937e-05,,,0.00011506458879210963,4.401362571054999e-05,1.0378451607400066e-05,,,4.798393417250331e-05,,
978,Romain2017,13,infraspinatus,0.0010522779553844264,,,0.0004554800591681904,0.0006286755727486732,0.0007178650267116548,,,0.0006150524856667442,0.00026994168437129677,0.0005281422074039438,,,0.0006948114281387093,,
979,Romain2017,13,middle deltoid,0.00030192366329294,,,0.00016956377007501945,0.00037592009986369855,0.00017574696160698637,,,0.00021689906105814855,0.0001426064335823726,4.45352033649962e-05,,,2.722536889097056e-05,,
980,Romain2017,13,pectoralis major,1.402115189676315e-05,,,3.094126641021414e-05,1.383283210304368e-05,5.296640444978377e-06,,,1.0071486767426883e-05,5.066020041306755e-06,1.2126611731895403e-05,,,0.00011299783231901184,,
981,Romain2017,13,posterior deltoid,0.00014048346430246546,,,4.637917364633404e-05,0.00023077396766710945,0.00025885901087034294,,,0.0002795087927155908,0.0001828219978297609,0.00016704325969991573,,,1.7338563401733313e-05,,
982,Romain2017,13,subscapularis,5.904139624105555e-05,,,5.35946867692522e-05,7.432311670167538e-05,0.00036030025546470373,,,3.048642527107713e-05,3.1159877521229154e-05,0.0005417536572103133,,,4.600308012660495e-05,,
983,Romain2017,13,supraspinatus,0.0006811070508410726,,,0.00031535143716521083,0.0007019290898268674,0.0005385976877812054,,,0.000293814421547331,0.00022841698208710497,0.00018330590965494667,,,2.3929274077316687e-05,,
984,Romain2017,13,upper trapezius,0.0012408500311347323,,,0.0006864963885974862,0.0015203923133487332,0.0002973479459245327,,,0.0005778915110924559,0.00028354876613901465,2.5440352422053397e-05,,,8.818366233960082e-06,,
985,Romain2017,14,anterior deltoid,9.907311666708339e-05,,,0.00044222760115222474,0.0003312121000523417,1.051903358674409e-05,,,0.00014099458598254707,0.0001476029762131371,8.885342005870409e-06,,,0.00033722486078743765,,
986,Romain2017,14,infraspinatus,0.00012593671286846803,,,0.00014435410979214236,0.00010267192211557146,3.84943543753456e-05,,,0.00018293540520579357,0.00014995134195673767,2.3016156504672365e-05,,,3.2528712329246476e-05,,
987,Romain2017,14,middle deltoid,0.0002143790834139919,,,0.00020071788779235596,0.00022773983394758834,9.846059262210323e-05,,,0.0001578671028530847,0.00015360960902978364,4.588231074256712e-05,,,9.44758152951942e-05,,
988,Romain2017,14,pectoralis major,5.170734882060997e-06,,,1.4490122313700003e-05,7.0243903053753185e-06,6.2914429846750765e-06,,,5.806041527759466e-06,4.646018911939387e-06,7.869103310393252e-06,,,6.60153957676225e-05,,
989,Romain2017,14,posterior deltoid,0.00017112760737023535,,,9.024506912109296e-05,9.734940073979087e-05,0.00023761075328246052,,,0.0001587935008516221,0.00016763552798651588,0.0001843633469711864,,,1.1638938627609081e-05,,
990,Romain2017,14,subscapularis,0.0001151906844606716,,,0.00016299175351657688,0.00018395109681664163,0.00039844959970272427,,,8.616228902359787e-05,7.653759796770533e-05,0.00043620902318007126,,,9.735061489416864e-05,,
991,Romain2017,14,supraspinatus,0.000838705888211929,,,0.0009885297743125747,0.0008715387084336963,0.0007222382269553535,,,0.0006523904293001757,0.0005781019790843233,0.00023041755721244924,,,0.00036031966436899136,,
992,Romain2017,14,upper trapezius,0.0003940211495015831,,,0.00034144795075077676,0.0003789419114406446,8.901945234105937e-05,,,0.000323119283753915,0.0002129274665192557,1.6821213435750323e-05,,,0.0001784584172380073,,
993,Romain2017,15,anterior deltoid,0.0003344878303900204,,,0.00044772940351022427,0.0003783261114964546,2.3402228998100858e-05,,,0.00019450898702348955,7.418914117616007e-05,8.53864921274162e-06,,,0.00034742648007743865,,
994,Romain2017,15,infraspinatus,8.269225720351871e-05,,,0.00011530676191722871,0.00013643807006127128,4.459212460922106e-05,,,0.00014483539070882668,0.0001544695773509392,2.6744543816845627e-05,,,2.475633756713315e-05,,
995,Romain2017,15,middle deltoid,0.00020703032714269108,,,0.0002611764417590108,0.00020874795602261837,0.0002367067649414545,,,0.00021796328844252364,0.00017608156754060715,6.607654855746742e-05,,,0.00010855338571960662,,
996,Romain2017,15,pectoralis major,1.5709674017943104e-05,,,9.521178687420915e-05,6.654696776502042e-05,4.977379945867742e-05,,,0.00016618189896726196,1.912407043397706e-05,1.0033151233864457e-05,,,0.0002956583769393137,,
997,Romain2017,15,posterior deltoid,0.0001191473755961367,,,0.00014550845952260785,0.00015412621319567483,0.00046211741268926623,,,0.00023995881353188115,0.00021461860968391422,0.00019701650563542028,,,3.8463990925114276e-05,,
998,Romain2017,15,subscapularis,3.594998324335505e-05,,,4.121895892579586e-05,3.867175719137196e-05,0.0002869933092248235,,,6.13467437757565e-05,5.673004569899965e-05,0.0002142493711492806,,,4.8229067455935825e-05,,
999,Romain2017,15,supraspinatus,0.00027478575673597536,,,0.0009455168352400428,0.0003774940913525271,0.001209813007799913,,,0.0008186366424984494,0.0006659631367405053,0.0004518075583443148,,,0.00012913371549135467,,
1000,Romain2017,15,upper trapezius,0.00042660663879770527,,,0.0006195747025250659,0.0006097908693357854,0.0003658290633566166,,,0.0004905028493363546,0.00016376414211314715,3.437177102832542e-05,,,0.0002538899373663912,,
1001,Romain2017,16,anterior deltoid,0.0004172217142028589,,,0.00042681996375443996,0.0004140450844185165,0.00013005136559052558,,,0.00014998260365315855,0.00012787519308604716,1.088523689030662e-05,,,0.0002563971788718085,,
1002,Romain2017,16,infraspinatus,4.6109192150832994e-05,,,8.586036702837211e-05,6.300203903189815e-05,3.965582528124165e-05,,,5.2256068946243696e-05,8.450518825742205e-05,1.5216008293528094e-05,,,1.138310462227358e-05,,
1003,Romain2017,16,middle deltoid,0.00027824474911398306,,,0.00021881846653687076,0.00025951695766028473,0.00033301264012494496,,,0.00015965318342411436,0.00017689100148763438,6.871760043313633e-05,,,4.643205483265242e-05,,
1004,Romain2017,16,pectoralis major,6.757601094101008e-06,,,1.4561230018376692e-05,6.541648095311587e-06,6.163756005984994e-06,,,4.149484796978317e-06,4.397232537285756e-06,1.4527291398700762e-05,,,0.000211515863741134,,
1005,Romain2017,16,posterior deltoid,0.00012487630530898065,,,8.332702048861624e-05,0.00011476605551445767,0.00042571105175699366,,,0.00025580107923419613,0.00027700956948972213,0.00026998671099652375,,,1.0343947738208412e-05,,
1006,Romain2017,16,subscapularis,3.845763593179404e-05,,,3.69117791068141e-05,4.2875157233146376e-05,0.00019259072160874547,,,2.3849568893549773e-05,4.123219000969874e-05,0.00017918404699193265,,,4.131880677327688e-05,,
1007,Romain2017,16,supraspinatus,0.0004910434793533493,,,0.00032473451737753136,0.0005198513939845119,0.00018878708226051155,,,0.00032925100277857,0.00032006709039577745,0.00013288773051912782,,,1.7178173889455604e-05,,
1008,Romain2017,16,upper trapezius,0.0005675393546042948,,,0.00043808308679877756,0.0005406533498031104,0.0005051942044254248,,,0.0004982971975960934,0.00028292617045760785,6.87112118397161e-05,,,6.154522732533346e-05,,
1009,Romain2017,17,anterior deltoid,0.00018983892232867858,,,0.0002738065450939135,0.00019028132313677747,6.0616670228184574e-05,,,0.0001635914807196298,8.099520321332406e-05,4.4675367522611494e-05,,,0.00012416817405850507,,
1010,Romain2017,17,infraspinatus,0.00010389837838108943,,,0.00025765745228240527,8.196107883623742e-05,0.00012659671673353237,,,4.524873447265539e-05,5.8711075613424445e-05,0.0008004146484703642,,,0.000300116884974144,,
1011,Romain2017,17,middle deltoid,0.00017990082389166839,,,0.00021169071291969957,0.00014255126595481726,0.00013228058595367382,,,0.00013092523557354645,8.957148512622356e-05,7.484644484142693e-05,,,2.2578489453998568e-05,,
1012,Romain2017,17,pectoralis major,5.148097977366156e-06,,,8.880256488437497e-06,1.0658767211732848e-05,5.10925768059455e-06,,,4.414785624646299e-06,3.616965391882942e-06,7.959202167756351e-06,,,6.089040228160884e-05,,
1013,Romain2017,17,posterior deltoid,7.548554417894365e-05,,,8.22391063103625e-05,4.808501057245738e-05,0.00016515484527270736,,,4.715256800962968e-05,7.806179458840595e-05,0.00010536095266995264,,,1.0750810842496916e-05,,
1014,Romain2017,17,subscapularis,0.00017818468280861533,,,0.00022219577105454997,2.8531255227509397e-05,0.0002666668817675918,,,3.629584732339546e-05,4.806604421392005e-05,0.00021624314730723482,,,1.9121657573228533e-05,,
1015,Romain2017,17,supraspinatus,0.0003749477142281192,,,0.0005065058657551464,0.0003469270299880243,0.00039950490579134115,,,0.00031719993208320467,0.00025132243126993757,0.0002963430876819281,,,0.00010467601981716912,,
1016,Romain2017,17,upper trapezius,0.0003625530448252261,,,0.0003873155581272237,0.00028812383158607744,0.00020765995962396123,,,0.00024571388660922787,0.00015641761624592243,3.159683427602632e-05,,,0.00011225945487481969,,
1017,Romain2017,18,anterior deltoid,0.00016545365687445173,,,0.00024184653260818527,0.0001949003378272185,1.6842504855510715e-05,,,0.00011159562696124607,3.1039610747589295e-05,5.396135700418969e-06,,,0.00012919397787508936,,
1018,Romain2017,18,infraspinatus,0.00018334216249166023,,,0.0002512983526666518,0.00015398886380036043,0.00011812880831668528,,,8.04054093854022e-05,7.451473883888504e-05,0.0001029051950559955,,,0.0002529462851769946,,
1019,Romain2017,18,middle deltoid,0.00013037561330578605,,,0.00013615685997939782,0.00014045098229126552,6.829195666363191e-05,,,9.987547939035237e-05,6.117547436820032e-05,9.235661755227373e-06,,,4.335763364925544e-05,,
1020,Romain2017,18,pectoralis major,3.980876945094577e-06,,,1.0406174818785113e-05,1.3465473721647051e-05,4.617775235403918e-06,,,5.658716455916122e-06,3.3582499157228903e-06,6.760475747606829e-06,,,3.7885085274120326e-05,,
1021,Romain2017,18,posterior deltoid,7.295052464530799e-05,,,6.707335360016347e-05,8.72288748332203e-05,0.00014895172570078555,,,6.285226395844374e-05,6.346368404093357e-05,2.0909009664888067e-05,,,1.0078518403663476e-05,,
1022,Romain2017,18,subscapularis,2.3777961790267383e-05,,,2.7595641566373133e-05,3.1691202499822146e-05,2.68175677383806e-05,,,2.270778200879344e-05,0.00013622418014676039,2.7433368537001812e-05,,,4.89231401568895e-05,,
1023,Romain2017,18,supraspinatus,4.644311862920878e-07,,,4.80504084283129e-07,5.674238191698102e-07,4.797177504950176e-07,,,3.648110498549316e-07,2.6540569740310833e-07,1.348439312212188e-07,,,2.4618995523048106e-07,,
1024,Romain2017,18,upper trapezius,7.92626971517209e-05,,,6.198198184887613e-05,5.967120868191759e-05,6.119878001730447e-05,,,5.160259895574411e-05,1.5690751521810288e-05,7.575273039435486e-06,,,5.665552303815156e-05,,
1025,Romain2017,19,anterior deltoid,0.00015824557212639146,,,0.00032764463925819584,0.00012868295697828722,7.0883321166037435e-06,,,8.057813799054504e-05,5.723173269167638e-05,9.706863987051936e-06,,,0.0002294319558032692,,
1026,Romain2017,19,infraspinatus,0.0002873279567073776,,,0.0005176445280051992,0.00022759351207260714,0.00014952558651402172,,,0.00025146699325128606,0.00045814501172618873,4.3095880943822054e-05,,,0.00010768971160994373,,
